pmutype, desID, event0, event1, , start, duration, end, layerID, desType,     srcAddr, dstAddr, trans_fmt, transpose_md, cmd_id, wait_id_tpu, dst_h_stride, dst_c_stride_low,     dst_n_stride, src_h_stride, src_c_stride_low, src_n_stride, dst_c, src_c, dst_w, dst_h, src_w, src_h, src_n
1, 1924, 2, 18, 1, 5524380, 141, 5524521, 452, TDMA Tensor Load, 0x4305004160, 0x4112,         0, 0, 1924, 377, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 379, 0, 0, 3, 5524525, 4167, 5528692, 452, TIU PerChannel Convolution
1, 1925, 537, 8515, 1, 5528694, 13580, 5542274, 455, TDMA Tensor Load Compression, 0x4302640544, 0x1056,         0, 0, 1925, 379, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1926, 2, 18, 1, 5542275, 141, 5542416, 455, TDMA Tensor Load, 0x4302635936, 0x1024,         0, 0, 1926, 379, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 380, 0, 0, 3, 5542420, 9287, 5551707, 455, TIU PerChannel Convolution
1, 1927, 538, 8524, 1, 5542417, 13771, 5556188, 455, TDMA Tensor Load Compression, 0x4302788000, 0x5664,         0, 0, 1927, 379, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1928, 2, 18, 1, 5556189, 135, 5556324, 455, TDMA Tensor Load, 0x4302636224, 0x1040,         0, 0, 1928, 379, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 381, 0, 0, 3, 5556328, 9287, 5565615, 455, TIU PerChannel Convolution
1, 1929, 529, 8375, 1, 5556325, 13415, 5569740, 455, TDMA Tensor Load Compression, 0x4302935456, 0x1056,         0, 0, 1929, 380, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1930, 2, 18, 1, 5569741, 141, 5569882, 455, TDMA Tensor Load, 0x4302636512, 0x1024,         0, 0, 1930, 380, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 382, 0, 0, 3, 5569886, 9287, 5579173, 455, TIU PerChannel Convolution
1, 1931, 530, 8397, 1, 5569883, 13459, 5583342, 455, TDMA Tensor Load Compression, 0x4303082912, 0x5664,         0, 0, 1931, 381, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1932, 2, 18, 1, 5583343, 140, 5583483, 455, TDMA Tensor Load, 0x4302636800, 0x1040,         0, 0, 1932, 381, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 383, 0, 0, 3, 5583487, 9287, 5592774, 455, TIU PerChannel Convolution
1, 1933, 523, 8285, 1, 5583484, 13283, 5596767, 455, TDMA Tensor Load Compression, 0x4303230368, 0x1056,         0, 0, 1933, 382, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1934, 2, 18, 1, 5596768, 262, 5597030, 455, TDMA Tensor Load, 0x4302637088, 0x1024,         0, 0, 1934, 382, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 384, 0, 0, 3, 5597034, 9287, 5606321, 455, TIU PerChannel Convolution
1, 1935, 532, 8431, 1, 5597031, 13495, 5610526, 455, TDMA Tensor Load Compression, 0x4303377824, 0x5664,         0, 0, 1935, 383, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1936, 2, 18, 1, 5610527, 135, 5610662, 455, TDMA Tensor Load, 0x4302637376, 0x1040,         0, 0, 1936, 383, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 385, 0, 0, 3, 5610666, 9287, 5619953, 455, TIU PerChannel Convolution
1, 1937, 524, 8310, 1, 5610663, 13279, 5623942, 455, TDMA Tensor Load Compression, 0x4303525280, 0x1056,         0, 0, 1937, 384, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1938, 2, 18, 1, 5623943, 141, 5624084, 455, TDMA Tensor Load, 0x4302637664, 0x1024,         0, 0, 1938, 384, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 386, 0, 0, 3, 5624088, 9287, 5633375, 455, TIU PerChannel Convolution
1, 1939, 531, 8420, 1, 5624085, 13502, 5637587, 455, TDMA Tensor Load Compression, 0x4303672736, 0x5664,         0, 0, 1939, 385, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1940, 2, 18, 1, 5637588, 294, 5637882, 455, TDMA Tensor Load, 0x4302637952, 0x1040,         0, 0, 1940, 385, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 387, 0, 0, 3, 5637886, 9287, 5647173, 455, TIU PerChannel Convolution
1, 1941, 534, 8458, 1, 5637883, 13532, 5651415, 455, TDMA Tensor Load Compression, 0x4303820192, 0x1056,         0, 0, 1941, 386, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1942, 2, 18, 1, 5651416, 140, 5651556, 455, TDMA Tensor Load, 0x4302638240, 0x1024,         0, 0, 1942, 386, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 388, 0, 0, 3, 5651560, 9287, 5660847, 455, TIU PerChannel Convolution
1, 1943, 533, 8440, 1, 5651557, 13572, 5665129, 455, TDMA Tensor Load Compression, 0x4303967648, 0x5664,         0, 0, 1943, 387, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1944, 2, 18, 1, 5665130, 134, 5665264, 455, TDMA Tensor Load, 0x4302638528, 0x1040,         0, 0, 1944, 387, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 389, 0, 0, 3, 5665268, 9287, 5674555, 455, TIU PerChannel Convolution
1, 1945, 529, 8378, 1, 5665265, 13623, 5678888, 455, TDMA Tensor Load Compression, 0x4304115104, 0x1056,         0, 0, 1945, 388, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1946, 2, 18, 1, 5678889, 141, 5679030, 455, TDMA Tensor Load, 0x4302638816, 0x1024,         0, 0, 1946, 388, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 390, 0, 0, 3, 5679034, 9287, 5688321, 455, TIU PerChannel Convolution
1, 1947, 529, 8385, 1, 5679031, 13421, 5692452, 455, TDMA Tensor Load Compression, 0x4304262560, 0x5664,         0, 0, 1947, 389, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1948, 2, 18, 1, 5692453, 135, 5692588, 455, TDMA Tensor Load, 0x4302639104, 0x1040,         0, 0, 1948, 389, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 391, 0, 0, 3, 5692592, 9287, 5701879, 455, TIU PerChannel Convolution
1, 1949, 536, 8493, 1, 5692589, 13586, 5706175, 455, TDMA Tensor Load Compression, 0x4304410016, 0x1056,         0, 0, 1949, 390, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1950, 2, 18, 1, 5706176, 140, 5706316, 455, TDMA Tensor Load, 0x4302639392, 0x1024,         0, 0, 1950, 390, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 392, 0, 0, 3, 5706320, 9287, 5715607, 455, TIU PerChannel Convolution
1, 1951, 534, 8470, 1, 5706317, 13688, 5720005, 455, TDMA Tensor Load Compression, 0x4304557472, 0x5664,         0, 0, 1951, 391, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1952, 2, 18, 1, 5720006, 135, 5720141, 455, TDMA Tensor Load, 0x4302639680, 0x1040,         0, 0, 1952, 391, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 393, 0, 0, 3, 5720145, 9287, 5729432, 455, TIU PerChannel Convolution
1, 1953, 530, 8406, 1, 5720142, 13402, 5733544, 455, TDMA Tensor Load Compression, 0x4304704928, 0x1056,         0, 0, 1953, 392, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1954, 2, 18, 1, 5733545, 141, 5733686, 455, TDMA Tensor Load, 0x4302639968, 0x1024,         0, 0, 1954, 392, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 394, 0, 0, 3, 5733690, 9287, 5742977, 455, TIU PerChannel Convolution
1, 1955, 526, 8328, 1, 5733687, 13305, 5746992, 455, TDMA Tensor Load Compression, 0x4304852384, 0x5664,         0, 0, 1955, 393, 512, 4608, 4608, 512, 4608, 2359296, 32, 32, 512, 9, 512, 9, 1
1, 1956, 2, 18, 1, 5746993, 135, 5747128, 455, TDMA Tensor Load, 0x4302640256, 0x1040,         0, 0, 1956, 393, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 395, 0, 0, 3, 5747132, 9287, 5756419, 455, TIU PerChannel Convolution
1, 1957, 62, 927, 1, 5756421, 2083, 5758504, 458, TDMA Tensor Load Compression, 0x4301587360, 0x1056,         0, 0, 1957, 395, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1958, 2, 18, 1, 5758505, 142, 5758647, 458, TDMA Tensor Load, 0x4301568928, 0x1024,         0, 0, 1958, 395, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 396, 0, 0, 3, 5758651, 1095, 5759746, 458, TIU PerChannel Convolution
1, 1959, 63, 935, 1, 5758648, 1746, 5760394, 458, TDMA Tensor Load Compression, 0x4301603744, 0x1568,         0, 0, 1959, 395, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1960, 2, 18, 1, 5760395, 142, 5760537, 458, TDMA Tensor Load, 0x4301569216, 0x1040,         0, 0, 1960, 395, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 397, 0, 0, 3, 5760541, 1095, 5761636, 458, TIU PerChannel Convolution
1, 1961, 62, 926, 1, 5760538, 1550, 5762088, 458, TDMA Tensor Load Compression, 0x4301620128, 0x1056,         0, 0, 1961, 396, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1962, 2, 18, 1, 5762089, 142, 5762231, 458, TDMA Tensor Load, 0x4301569504, 0x1024,         0, 0, 1962, 396, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 398, 0, 0, 3, 5762235, 1095, 5763330, 458, TIU PerChannel Convolution
1, 1963, 63, 939, 1, 5762232, 1757, 5763989, 458, TDMA Tensor Load Compression, 0x4301636512, 0x1568,         0, 0, 1963, 397, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1964, 2, 18, 1, 5763990, 136, 5764126, 458, TDMA Tensor Load, 0x4301569792, 0x1040,         0, 0, 1964, 397, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 399, 0, 0, 3, 5764130, 1095, 5765225, 458, TIU PerChannel Convolution
1, 1965, 62, 929, 1, 5764127, 1729, 5765856, 458, TDMA Tensor Load Compression, 0x4301652896, 0x1056,         0, 0, 1965, 398, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1966, 2, 18, 1, 5765857, 141, 5765998, 458, TDMA Tensor Load, 0x4301570080, 0x1024,         0, 0, 1966, 398, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 400, 0, 0, 3, 5766002, 1095, 5767097, 458, TIU PerChannel Convolution
1, 1967, 62, 928, 1, 5765999, 1518, 5767517, 458, TDMA Tensor Load Compression, 0x4301669280, 0x1568,         0, 0, 1967, 399, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1968, 2, 18, 1, 5767518, 135, 5767653, 458, TDMA Tensor Load, 0x4301570368, 0x1040,         0, 0, 1968, 399, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 401, 0, 0, 3, 5767657, 1095, 5768752, 458, TIU PerChannel Convolution
1, 1969, 63, 936, 1, 5767654, 1697, 5769351, 458, TDMA Tensor Load Compression, 0x4301685664, 0x1056,         0, 0, 1969, 400, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1970, 2, 18, 1, 5769352, 141, 5769493, 458, TDMA Tensor Load, 0x4301570656, 0x1024,         0, 0, 1970, 400, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 402, 0, 0, 3, 5769497, 1095, 5770592, 458, TIU PerChannel Convolution
1, 1971, 63, 940, 1, 5769494, 1780, 5771274, 458, TDMA Tensor Load Compression, 0x4301702048, 0x1568,         0, 0, 1971, 401, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1972, 2, 18, 1, 5771275, 135, 5771410, 458, TDMA Tensor Load, 0x4301570944, 0x1040,         0, 0, 1972, 401, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 403, 0, 0, 3, 5771414, 1095, 5772509, 458, TIU PerChannel Convolution
1, 1973, 63, 942, 1, 5771411, 1753, 5773164, 458, TDMA Tensor Load Compression, 0x4301718432, 0x1056,         0, 0, 1973, 402, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1974, 2, 18, 1, 5773165, 141, 5773306, 458, TDMA Tensor Load, 0x4301571232, 0x1024,         0, 0, 1974, 402, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 404, 0, 0, 3, 5773310, 1095, 5774405, 458, TIU PerChannel Convolution
1, 1975, 63, 950, 1, 5773307, 1579, 5774886, 458, TDMA Tensor Load Compression, 0x4301734816, 0x1568,         0, 0, 1975, 403, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1976, 2, 18, 1, 5774887, 136, 5775023, 458, TDMA Tensor Load, 0x4301571520, 0x1040,         0, 0, 1976, 403, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 405, 0, 0, 3, 5775027, 1095, 5776122, 458, TIU PerChannel Convolution
1, 1977, 61, 912, 1, 5775024, 1720, 5776744, 458, TDMA Tensor Load Compression, 0x4301751200, 0x1056,         0, 0, 1977, 404, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1978, 2, 18, 1, 5776745, 141, 5776886, 458, TDMA Tensor Load, 0x4301571808, 0x1024,         0, 0, 1978, 404, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 406, 0, 0, 3, 5776890, 1095, 5777985, 458, TIU PerChannel Convolution
1, 1979, 62, 926, 1, 5776887, 1760, 5778647, 458, TDMA Tensor Load Compression, 0x4301767584, 0x1568,         0, 0, 1979, 405, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1980, 2, 18, 1, 5778648, 141, 5778789, 458, TDMA Tensor Load, 0x4301572096, 0x1040,         0, 0, 1980, 405, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 407, 0, 0, 3, 5778793, 1095, 5779888, 458, TIU PerChannel Convolution
1, 1981, 63, 935, 1, 5778790, 1530, 5780320, 458, TDMA Tensor Load Compression, 0x4301783968, 0x1056,         0, 0, 1981, 406, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1982, 2, 18, 1, 5780321, 140, 5780461, 458, TDMA Tensor Load, 0x4301572384, 0x1024,         0, 0, 1982, 406, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 408, 0, 0, 3, 5780465, 1095, 5781560, 458, TIU PerChannel Convolution
1, 1983, 63, 936, 1, 5780462, 1668, 5782130, 458, TDMA Tensor Load Compression, 0x4301800352, 0x1568,         0, 0, 1983, 407, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1984, 2, 18, 1, 5782131, 141, 5782272, 458, TDMA Tensor Load, 0x4301572672, 0x1040,         0, 0, 1984, 407, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 409, 0, 0, 3, 5782276, 1095, 5783371, 458, TIU PerChannel Convolution
1, 1985, 63, 945, 1, 5782273, 1741, 5784014, 458, TDMA Tensor Load Compression, 0x4301816736, 0x1056,         0, 0, 1985, 408, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1986, 2, 18, 1, 5784015, 142, 5784157, 458, TDMA Tensor Load, 0x4301572960, 0x1024,         0, 0, 1986, 408, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 410, 0, 0, 3, 5784161, 1095, 5785256, 458, TIU PerChannel Convolution
1, 1987, 62, 923, 1, 5784158, 1526, 5785684, 458, TDMA Tensor Load Compression, 0x4301833120, 0x1568,         0, 0, 1987, 409, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1988, 2, 18, 1, 5785685, 246, 5785931, 458, TDMA Tensor Load, 0x4301573248, 0x1040,         0, 0, 1988, 409, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 411, 0, 0, 3, 5785935, 1095, 5787030, 458, TIU PerChannel Convolution
1, 1989, 63, 940, 1, 5785932, 1563, 5787495, 458, TDMA Tensor Load Compression, 0x4301849504, 0x1056,         0, 0, 1989, 410, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1990, 2, 18, 1, 5787496, 141, 5787637, 458, TDMA Tensor Load, 0x4301573536, 0x1024,         0, 0, 1990, 410, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 412, 0, 0, 3, 5787641, 1095, 5788736, 458, TIU PerChannel Convolution
1, 1991, 63, 947, 1, 5787638, 1775, 5789413, 458, TDMA Tensor Load Compression, 0x4301865888, 0x1568,         0, 0, 1991, 411, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1992, 2, 18, 1, 5789414, 135, 5789549, 458, TDMA Tensor Load, 0x4301573824, 0x1040,         0, 0, 1992, 411, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 413, 0, 0, 3, 5789553, 1095, 5790648, 458, TIU PerChannel Convolution
1, 1993, 62, 934, 1, 5789550, 1740, 5791290, 458, TDMA Tensor Load Compression, 0x4301882272, 0x1056,         0, 0, 1993, 412, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1994, 2, 18, 1, 5791291, 141, 5791432, 458, TDMA Tensor Load, 0x4301574112, 0x1024,         0, 0, 1994, 412, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 414, 0, 0, 3, 5791436, 1095, 5792531, 458, TIU PerChannel Convolution
1, 1995, 62, 932, 1, 5791433, 1528, 5792961, 458, TDMA Tensor Load Compression, 0x4301898656, 0x1568,         0, 0, 1995, 413, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1996, 2, 18, 1, 5792962, 134, 5793096, 458, TDMA Tensor Load, 0x4301574400, 0x1040,         0, 0, 1996, 413, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 415, 0, 0, 3, 5793100, 1095, 5794195, 458, TIU PerChannel Convolution
1, 1997, 62, 927, 1, 5793097, 1697, 5794794, 458, TDMA Tensor Load Compression, 0x4301915040, 0x1056,         0, 0, 1997, 414, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 1998, 2, 18, 1, 5794795, 140, 5794935, 458, TDMA Tensor Load, 0x4301574688, 0x1024,         0, 0, 1998, 414, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 416, 0, 0, 3, 5794939, 1095, 5796034, 458, TIU PerChannel Convolution
1, 1999, 62, 930, 1, 5794936, 1718, 5796654, 458, TDMA Tensor Load Compression, 0x4301931424, 0x1568,         0, 0, 1999, 415, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2000, 2, 18, 1, 5796655, 135, 5796790, 458, TDMA Tensor Load, 0x4301574976, 0x1040,         0, 0, 2000, 415, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 417, 0, 0, 3, 5796794, 1095, 5797889, 458, TIU PerChannel Convolution
1, 2001, 63, 935, 1, 5796791, 1540, 5798331, 458, TDMA Tensor Load Compression, 0x4301947808, 0x1056,         0, 0, 2001, 416, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2002, 2, 18, 1, 5798332, 141, 5798473, 458, TDMA Tensor Load, 0x4301575264, 0x1024,         0, 0, 2002, 416, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 418, 0, 0, 3, 5798477, 1095, 5799572, 458, TIU PerChannel Convolution
1, 2003, 63, 935, 1, 5798474, 1687, 5800161, 458, TDMA Tensor Load Compression, 0x4301964192, 0x1568,         0, 0, 2003, 417, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2004, 2, 18, 1, 5800162, 136, 5800298, 458, TDMA Tensor Load, 0x4301575552, 0x1040,         0, 0, 2004, 417, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 419, 0, 0, 3, 5800302, 1095, 5801397, 458, TIU PerChannel Convolution
1, 2005, 63, 946, 1, 5800299, 1775, 5802074, 458, TDMA Tensor Load Compression, 0x4301980576, 0x1056,         0, 0, 2005, 418, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2006, 2, 18, 1, 5802075, 141, 5802216, 458, TDMA Tensor Load, 0x4301575840, 0x1024,         0, 0, 2006, 418, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 420, 0, 0, 3, 5802220, 1095, 5803315, 458, TIU PerChannel Convolution
1, 2007, 63, 937, 1, 5802217, 1747, 5803964, 458, TDMA Tensor Load Compression, 0x4301996960, 0x1568,         0, 0, 2007, 419, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2008, 2, 18, 1, 5803965, 134, 5804099, 458, TDMA Tensor Load, 0x4301576128, 0x1040,         0, 0, 2008, 419, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 421, 0, 0, 3, 5804103, 1095, 5805198, 458, TIU PerChannel Convolution
1, 2009, 63, 942, 1, 5804100, 1545, 5805645, 458, TDMA Tensor Load Compression, 0x4302013344, 0x1056,         0, 0, 2009, 420, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2010, 2, 18, 1, 5805646, 141, 5805787, 458, TDMA Tensor Load, 0x4301576416, 0x1024,         0, 0, 2010, 420, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 422, 0, 0, 3, 5805791, 1095, 5806886, 458, TIU PerChannel Convolution
1, 2011, 63, 937, 1, 5805788, 1719, 5807507, 458, TDMA Tensor Load Compression, 0x4302029728, 0x1568,         0, 0, 2011, 421, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2012, 2, 18, 1, 5807508, 134, 5807642, 458, TDMA Tensor Load, 0x4301576704, 0x1040,         0, 0, 2012, 421, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 423, 0, 0, 3, 5807646, 1095, 5808741, 458, TIU PerChannel Convolution
1, 2013, 63, 942, 1, 5807643, 1730, 5809373, 458, TDMA Tensor Load Compression, 0x4302046112, 0x1056,         0, 0, 2013, 422, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2014, 2, 18, 1, 5809374, 140, 5809514, 458, TDMA Tensor Load, 0x4301576992, 0x1024,         0, 0, 2014, 422, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 424, 0, 0, 3, 5809518, 1095, 5810613, 458, TIU PerChannel Convolution
1, 2015, 62, 930, 1, 5809515, 1532, 5811047, 458, TDMA Tensor Load Compression, 0x4302062496, 0x1568,         0, 0, 2015, 423, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2016, 2, 18, 1, 5811048, 141, 5811189, 458, TDMA Tensor Load, 0x4301577280, 0x1040,         0, 0, 2016, 423, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 425, 0, 0, 3, 5811193, 1095, 5812288, 458, TIU PerChannel Convolution
1, 2017, 64, 954, 1, 5811190, 1703, 5812893, 458, TDMA Tensor Load Compression, 0x4302078880, 0x1056,         0, 0, 2017, 424, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2018, 2, 18, 1, 5812894, 141, 5813035, 458, TDMA Tensor Load, 0x4301577568, 0x1024,         0, 0, 2018, 424, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 426, 0, 0, 3, 5813039, 1095, 5814134, 458, TIU PerChannel Convolution
1, 2019, 63, 946, 1, 5813036, 1775, 5814811, 458, TDMA Tensor Load Compression, 0x4302095264, 0x1568,         0, 0, 2019, 425, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2020, 2, 18, 1, 5814812, 136, 5814948, 458, TDMA Tensor Load, 0x4301577856, 0x1040,         0, 0, 2020, 425, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 427, 0, 0, 3, 5814952, 1095, 5816047, 458, TIU PerChannel Convolution
1, 2021, 62, 932, 1, 5814949, 1743, 5816692, 458, TDMA Tensor Load Compression, 0x4302111648, 0x1056,         0, 0, 2021, 426, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2022, 3, 18, 1, 5816693, 142, 5816835, 458, TDMA Tensor Load, 0x4301578144, 0x1024,         0, 0, 2022, 426, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 428, 0, 0, 3, 5816839, 1095, 5817934, 458, TIU PerChannel Convolution
1, 2023, 63, 941, 1, 5816836, 1545, 5818381, 458, TDMA Tensor Load Compression, 0x4302128032, 0x1568,         0, 0, 2023, 427, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2024, 2, 18, 1, 5818382, 134, 5818516, 458, TDMA Tensor Load, 0x4301578432, 0x1040,         0, 0, 2024, 427, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 429, 0, 0, 3, 5818520, 1095, 5819615, 458, TIU PerChannel Convolution
1, 2025, 62, 922, 1, 5818517, 1700, 5820217, 458, TDMA Tensor Load Compression, 0x4302144416, 0x1056,         0, 0, 2025, 428, 512, 512, 512, 512, 512, 1048576, 32, 32, 512, 1, 512, 1, 1
1, 2026, 2, 18, 1, 5820218, 142, 5820360, 458, TDMA Tensor Load, 0x4301578720, 0x1024,         0, 0, 2026, 428, 9, 9, 9, 9, 9, 288, 32, 32, 9, 1, 9, 1, 1
4, 430, 0, 0, 3, 5820364, 1095, 5821459, 458, TIU PerChannel Convolution
